customer_id,age,gender,location,frequency,avg_order_value,total_spent,avg_session_time_min,pages_viewed,product_category,recency_days,churned
3158,35,Female,Ashanti Region,4,53.39,213.55,1.13,3,Electronics,3,0
3159,69,Male,Savana Region,2,22.81,45.62,3.83,3,Books,40,0
3160,66,Male,Eastern Region,1,13.69,13.69,26.98,4,Electronics,5,0
3161,45,Male,Northern Region,1,42.16,42.16,6.19,1,Electronics,35,0
3162,64,Male,Western Region,6,30.99,185.97,0.82,1,Fashion,12,0
3163,28,Male,Western Region,3,76.98,230.93,3.67,2,Health,97,0
3164,62,Male,Greater Accra,0,58.53,0.0,3.79,4,Groceries,307,1
3165,50,Female,Volta Region,2,23.98,47.96,9.72,6,Furniture,28,0
3166,34,Female,Greater Accra,5,50.65,253.24,14.87,4,Groceries,1,0
3167,23,Female,Ashanti Region,1,71.68,71.68,0.51,6,Health,63,0
3168,21,Female,Western Region,2,5.15,10.31,2.26,2,Electronics,89,0
3169,37,Male,Greater Accra,0,14.43,0.0,2.13,3,Electronics,432,1
3170,65,Male,Greater Accra,3,39.72,119.16,33.2,5,Electronics,103,0
3171,64,Female,Greater Accra,1,40.89,40.89,4.92,4,Electronics,12,0
3172,44,Male,Eastern Region,2,38.7,77.39,12.71,4,Electronics,142,0
3173,32,Female,Ashanti Region,2,32.23,64.46,3.33,7,Groceries,54,0
3174,23,Female,Northern Region,3,31.85,95.55,7.7,4,Health,48,0
3175,64,Female,Western Region,3,49.61,148.82,2.03,6,Groceries,89,0
3176,31,Female,Eastern Region,1,68.35,68.35,14.57,2,Electronics,0,0
3177,28,Male,Greater Accra,1,27.98,27.98,3.64,9,Groceries,75,0
3178,56,Male,Western Region,1,100.96,100.96,9.77,3,Furniture,54,0
3179,26,Female,Greater Accra,0,89.02,0.0,1.77,6,Health,543,1
3180,43,Male,Greater Accra,5,73.23,366.16,7.1,6,Books,132,0
3181,33,Female,Greater Accra,2,55.56,111.12,3.12,4,Groceries,42,0
3182,22,Male,Eastern Region,2,90.2,180.4,0.19,6,Furniture,72,0
3183,69,Female,Greater Accra,2,32.75,65.49,3.2,6,Furniture,119,0
3184,27,Female,Greater Accra,2,19.18,38.37,4.79,7,Health,46,0
3185,67,Female,Greater Accra,1,26.85,26.85,0.99,8,Electronics,124,1
3186,20,Male,Greater Accra,1,14.93,14.93,1.22,2,Electronics,77,0
3187,30,Male,Eastern Region,1,43.05,43.05,3.75,5,Fashion,84,0
3188,60,Female,Savana Region,0,47.5,0.0,2.52,4,Groceries,292,1
3189,66,Male,Northern Region,4,45.02,180.08,3.49,5,Electronics,18,0
3190,47,Female,Greater Accra,3,39.69,119.07,3.71,7,Fashion,17,0
3191,62,Female,Greater Accra,2,43.33,86.66,0.91,3,Fashion,32,0
3192,23,Female,Volta Region,5,83.41,417.04,1.2,8,Furniture,112,0
3193,34,Female,Greater Accra,4,55.5,222.01,11.31,7,Furniture,69,0
3194,62,Male,Savana Region,3,63.06,189.19,1.07,3,Groceries,123,0
3195,68,Female,Greater Accra,3,44.77,134.31,6.58,2,Groceries,2,0
3196,36,Female,Western Region,2,5.0,10.0,3.25,9,Books,186,0
3197,59,Male,Greater Accra,1,5.0,5.0,20.7,6,Electronics,4,0
3198,52,Female,Ashanti Region,4,92.07,368.28,0.41,2,Fashion,76,0
3199,63,Male,Northern Region,3,26.7,80.11,10.65,6,Fashion,13,0
3200,43,Male,Eastern Region,2,24.58,49.16,4.06,7,Electronics,110,0
3201,68,Male,Greater Accra,5,46.14,230.71,0.03,5,Electronics,118,0
3202,22,Female,Eastern Region,3,53.76,161.28,1.84,8,Fashion,48,0
3203,46,Male,Northern Region,1,56.92,56.92,3.14,4,Groceries,30,0
3204,54,Female,Greater Accra,1,84.36,84.36,2.26,7,Electronics,94,1
3205,37,Female,Greater Accra,3,77.52,232.56,2.7,2,Fashion,124,0
3206,66,Male,Ashanti Region,0,19.73,0.0,14.91,5,Groceries,516,1
3207,38,Male,Greater Accra,4,64.22,256.87,2.69,2,Furniture,263,0
3208,27,Female,Eastern Region,1,30.4,30.4,3.26,4,Electronics,93,1
3209,22,Male,Greater Accra,1,36.56,36.56,8.59,11,Books,8,0
3210,53,Female,Ashanti Region,2,12.65,25.3,9.47,4,Electronics,25,0
3211,23,Male,Greater Accra,3,5.0,15.0,0.53,6,Electronics,14,0
3212,43,Male,Ashanti Region,2,39.21,78.42,7.31,7,Fashion,28,0
3213,21,Female,Greater Accra,2,16.1,32.2,3.95,5,Electronics,60,0
3214,56,Male,Greater Accra,2,63.2,126.39,0.86,4,Electronics,20,0
3215,56,Male,Greater Accra,1,32.97,32.97,1.84,7,Furniture,8,0
3216,67,Male,Volta Region,1,47.71,47.71,0.28,6,Health,75,0
3217,52,Male,Greater Accra,3,74.19,222.56,2.68,8,Fashion,7,0
3218,18,Female,Northern Region,0,5.0,0.0,1.77,5,Fashion,506,1
3219,41,Female,Greater Accra,2,21.88,43.77,2.89,4,Books,57,0
3220,53,Male,Greater Accra,3,44.52,133.57,5.21,4,Electronics,86,0
3221,23,Female,Ashanti Region,4,47.81,191.25,7.91,6,Furniture,104,0
3222,58,Female,Ashanti Region,5,67.59,337.94,5.58,6,Fashion,61,0
3223,63,Male,Volta Region,0,61.68,0.0,6.81,11,Fashion,345,1
3224,61,Male,Western Region,2,42.42,84.85,12.04,5,Fashion,76,0
3225,48,Female,Northern Region,2,47.59,95.17,12.42,3,Furniture,47,0
3226,37,Female,Eastern Region,1,48.28,48.28,11.83,6,Furniture,45,0
3227,41,Female,Ashanti Region,0,5.0,0.0,1.0,9,Books,415,1
3228,42,Female,Ashanti Region,1,36.09,36.09,1.73,2,Electronics,83,0
3229,53,Male,Western Region,3,46.21,138.64,4.19,4,Groceries,134,0
3230,38,Female,Eastern Region,1,51.46,51.46,2.67,2,Electronics,46,0
3231,47,Female,Eastern Region,2,16.89,33.78,0.85,3,Fashion,7,0
3232,41,Female,Greater Accra,0,8.28,0.0,2.04,5,Electronics,375,1
3233,61,Male,Greater Accra,2,34.14,68.27,22.24,2,Books,28,0
3234,59,Male,Western Region,4,89.18,356.74,2.56,6,Groceries,41,0
3235,47,Male,Greater Accra,1,19.52,19.52,3.26,5,Furniture,15,0
3236,39,Female,Ashanti Region,2,69.35,138.7,0.04,5,Books,36,0
3237,45,Male,Greater Accra,2,79.62,159.24,7.63,2,Groceries,8,0
3238,24,Male,Savana Region,1,41.14,41.14,3.2,5,Books,16,0
3239,52,Male,Greater Accra,4,23.0,92.02,0.65,5,Groceries,79,0
3240,45,Male,Savana Region,1,52.82,52.82,20.76,7,Electronics,254,1
3241,31,Female,Greater Accra,1,44.87,44.87,9.02,5,Groceries,12,0
3242,27,Female,Savana Region,1,18.52,18.52,7.77,4,Books,24,0
3243,33,Female,Northern Region,3,23.53,70.59,19.0,3,Electronics,25,0
3244,33,Male,Greater Accra,3,51.34,154.02,3.14,5,Groceries,15,0
3245,48,Female,Eastern Region,3,63.34,190.01,7.61,5,Electronics,13,0
3246,59,Male,Greater Accra,4,31.93,127.72,1.39,7,Furniture,8,0
3247,42,Male,Greater Accra,2,38.27,76.54,7.17,4,Electronics,142,0
3248,30,Male,Savana Region,3,56.72,170.15,0.09,5,Fashion,62,0
3249,23,Male,Ashanti Region,0,35.69,0.0,0.81,4,Groceries,383,1
3250,61,Male,Ashanti Region,2,32.52,65.03,3.32,7,Electronics,17,0
3251,26,Female,Greater Accra,1,21.12,21.12,0.07,4,Fashion,53,0
3252,62,Female,Ashanti Region,1,20.68,20.68,3.72,7,Groceries,71,0
3253,53,Female,Savana Region,0,106.72,0.0,4.44,5,Books,235,1
3254,60,Male,Ashanti Region,1,35.09,35.09,5.83,4,Electronics,25,0
3255,37,Male,Volta Region,2,74.13,148.25,0.63,7,Electronics,20,0
3256,35,Male,Western Region,4,82.1,328.4,1.2,3,Electronics,5,0
3257,60,Female,Greater Accra,5,35.41,177.05,5.7,1,Electronics,29,0
3258,38,Female,Greater Accra,1,49.21,49.21,6.44,8,Groceries,45,0
3259,21,Female,Savana Region,2,42.56,85.12,0.16,5,Books,63,0
3260,67,Male,Ashanti Region,2,5.0,10.0,4.66,4,Furniture,32,0
3261,50,Female,Greater Accra,2,5.0,10.0,9.22,4,Fashion,245,0
3262,44,Male,Greater Accra,0,41.22,0.0,0.43,5,Groceries,672,1
3263,24,Female,Eastern Region,3,29.38,88.13,3.2,4,Electronics,13,0
3264,23,Female,Savana Region,2,87.29,174.58,2.37,6,Electronics,8,0
3265,32,Female,Greater Accra,1,34.09,34.09,14.7,10,Groceries,28,0
3266,35,Female,Greater Accra,4,88.77,355.09,1.23,6,Electronics,31,0
3267,49,Male,Western Region,0,28.09,0.0,2.3,5,Fashion,416,1
3268,28,Female,Northern Region,4,87.81,351.22,13.72,2,Electronics,40,0
3269,37,Female,Eastern Region,4,52.66,210.64,2.41,5,Books,3,0
3270,41,Male,Northern Region,1,54.08,54.08,4.55,8,Fashion,65,0
3271,32,Male,Ashanti Region,1,27.21,27.21,0.2,6,Fashion,79,0
3272,65,Male,Northern Region,1,54.42,54.42,25.16,4,Electronics,8,0
3273,24,Male,Ashanti Region,4,82.32,329.27,10.46,6,Electronics,15,0
3274,38,Male,Greater Accra,0,36.38,0.0,6.04,7,Furniture,199,1
3275,59,Female,Northern Region,2,31.52,63.03,0.38,6,Health,421,0
3276,43,Male,Ashanti Region,2,33.83,67.66,0.47,5,Fashion,41,0
3277,61,Male,Volta Region,2,80.5,161.01,4.72,9,Groceries,24,0
3278,31,Female,Greater Accra,4,61.38,245.54,2.01,4,Electronics,18,0
3279,54,Female,Western Region,4,76.19,304.77,5.85,6,Electronics,34,0
3280,38,Female,Western Region,4,47.84,191.36,5.47,5,Electronics,22,0
3281,35,Male,Greater Accra,2,40.98,81.97,10.95,5,Fashion,281,0
3282,22,Female,Savana Region,4,50.6,202.39,1.98,3,Health,12,0
3283,20,Female,Ashanti Region,3,66.75,200.26,5.17,6,Fashion,1,0
3284,40,Male,Western Region,2,33.82,67.64,9.01,10,Groceries,8,0
3285,43,Male,Ashanti Region,4,74.22,296.87,4.05,6,Health,133,0
3286,54,Female,Northern Region,2,49.15,98.29,10.65,5,Fashion,71,0
3287,41,Female,Ashanti Region,2,5.0,10.0,0.84,5,Fashion,91,0
3288,66,Female,Greater Accra,1,62.09,62.09,7.94,9,Electronics,23,0
3289,36,Female,Greater Accra,2,8.19,16.38,17.19,7,Fashion,58,0
3290,68,Female,Ashanti Region,0,61.48,0.0,2.42,5,Groceries,207,1
3291,42,Female,Northern Region,2,62.54,125.08,2.74,7,Health,69,0
3292,38,Male,Eastern Region,1,48.25,48.25,0.52,6,Groceries,193,1
3293,29,Male,Northern Region,1,53.59,53.59,6.15,5,Electronics,50,0
3294,58,Male,Greater Accra,3,67.47,202.42,4.82,6,Electronics,17,0
3295,50,Female,Ashanti Region,3,27.61,82.83,0.25,5,Groceries,71,0
3296,67,Female,Greater Accra,2,59.84,119.67,8.37,6,Books,102,0
3297,21,Female,Savana Region,3,69.08,207.23,10.61,3,Groceries,205,0
3298,59,Male,Volta Region,2,84.0,168.0,14.26,8,Electronics,57,0
3299,24,Female,Ashanti Region,2,12.36,24.71,4.73,3,Electronics,103,0
3300,39,Male,Greater Accra,1,50.21,50.21,3.62,3,Health,74,0
3301,50,Male,Greater Accra,2,15.96,31.93,12.53,4,Electronics,89,0
3302,34,Female,Eastern Region,0,14.9,0.0,3.05,6,Electronics,444,1
3303,41,Female,Eastern Region,1,48.98,48.98,6.39,4,Furniture,9,0
3304,51,Female,Northern Region,2,41.94,83.87,5.73,5,Electronics,65,0
3305,45,Male,Greater Accra,1,68.63,68.63,2.79,6,Electronics,122,1
3306,60,Male,Northern Region,1,31.35,31.35,0.55,3,Electronics,37,0
3307,58,Male,Northern Region,3,36.65,109.95,0.13,5,Books,14,0
3308,56,Male,Greater Accra,3,45.29,135.86,3.35,6,Electronics,105,0
3309,39,Female,Ashanti Region,3,18.45,55.36,3.94,6,Books,22,0
3310,66,Female,Greater Accra,2,21.92,43.85,10.38,8,Fashion,54,0
3311,34,Female,Ashanti Region,4,67.9,271.61,3.21,8,Health,4,0
3312,51,Male,Savana Region,2,26.28,52.55,1.98,4,Books,75,0
3313,23,Female,Ashanti Region,2,69.56,139.12,3.72,5,Furniture,37,0
3314,63,Male,Savana Region,1,55.18,55.18,1.63,4,Groceries,33,0
3315,23,Female,Eastern Region,1,5.0,5.0,0.57,6,Fashion,163,1
3316,51,Male,Greater Accra,1,53.26,53.26,0.72,4,Fashion,40,0
3317,18,Male,Eastern Region,1,53.06,53.06,2.31,6,Furniture,1,0
3318,27,Female,Ashanti Region,1,50.57,50.57,0.08,4,Health,192,1
3319,38,Female,Ashanti Region,3,36.45,109.36,1.49,5,Groceries,0,0
3320,22,Male,Greater Accra,2,16.5,33.0,9.29,4,Electronics,46,0
3321,19,Male,Ashanti Region,0,73.66,0.0,1.6,5,Fashion,638,1
3322,39,Female,Greater Accra,2,37.46,74.92,0.7,3,Health,100,0
3323,65,Male,Greater Accra,1,17.91,17.91,17.87,6,Electronics,4,0
3324,19,Male,Ashanti Region,2,51.44,102.87,5.84,8,Fashion,25,0
3325,27,Male,Greater Accra,2,21.43,42.86,0.37,3,Fashion,88,0
3326,51,Male,Western Region,4,16.27,65.09,0.39,4,Electronics,20,0
3327,33,Female,Ashanti Region,5,30.61,153.07,5.68,8,Fashion,2,0
3328,65,Female,Northern Region,1,23.37,23.37,4.66,3,Health,9,0
3329,68,Female,Ashanti Region,0,17.19,0.0,0.42,5,Health,370,1
3330,56,Female,Northern Region,1,60.16,60.16,1.52,2,Furniture,16,0
3331,39,Male,Greater Accra,4,37.15,148.62,15.87,4,Groceries,8,0
3332,29,Male,Western Region,2,71.31,142.61,5.09,3,Furniture,83,0
3333,41,Male,Ashanti Region,1,18.64,18.64,3.48,6,Electronics,212,1
3334,64,Male,Savana Region,1,5.0,5.0,1.73,2,Groceries,80,0
3335,57,Male,Ashanti Region,4,43.72,174.88,0.86,3,Books,83,0
3336,55,Female,Greater Accra,2,86.4,172.8,3.09,1,Electronics,10,0
3337,27,Female,Eastern Region,1,53.27,53.27,15.33,12,Books,17,0
3338,52,Male,Greater Accra,2,120.38,240.77,0.3,6,Books,52,0
3339,68,Female,Ashanti Region,2,48.3,96.6,28.25,6,Electronics,1,0
3340,66,Female,Greater Accra,5,45.89,229.44,1.4,5,Books,66,0
3341,49,Female,Eastern Region,3,5.0,15.0,3.15,3,Groceries,9,0
3342,24,Female,Volta Region,4,50.7,202.79,0.28,6,Furniture,32,0
3343,38,Female,Ashanti Region,1,44.22,44.22,5.27,3,Fashion,23,0
3344,37,Female,Savana Region,2,29.81,59.63,3.96,3,Groceries,6,0
3345,43,Female,Ashanti Region,2,36.58,73.16,6.59,8,Health,51,0
3346,21,Female,Ashanti Region,0,38.3,0.0,4.69,5,Electronics,505,1
3347,63,Male,Western Region,1,35.5,35.5,3.05,6,Furniture,95,1
3348,69,Male,Savana Region,0,92.24,0.0,8.03,7,Groceries,258,1
3349,39,Female,Northern Region,3,30.73,92.19,0.15,4,Electronics,49,0
3350,32,Male,Greater Accra,3,44.23,132.7,4.67,7,Health,42,0
3351,57,Male,Ashanti Region,1,29.9,29.9,0.73,4,Books,20,0
3352,38,Female,Greater Accra,0,59.59,0.0,3.44,4,Groceries,366,1
3353,32,Male,Ashanti Region,1,44.42,44.42,9.4,4,Electronics,29,0
3354,39,Female,Ashanti Region,2,33.0,66.0,0.92,3,Books,6,0
3355,69,Female,Savana Region,1,5.0,5.0,16.48,5,Health,44,0
3356,45,Female,Western Region,0,46.08,0.0,13.16,5,Electronics,156,1
3357,31,Male,Ashanti Region,2,32.26,64.52,3.22,9,Furniture,208,0
3358,44,Male,Greater Accra,5,38.48,192.41,0.04,6,Electronics,19,0
3359,58,Female,Savana Region,0,10.44,0.0,9.36,4,Electronics,676,1
3360,57,Female,Greater Accra,2,75.83,151.66,12.77,7,Electronics,75,0
3361,45,Female,Eastern Region,3,61.42,184.26,1.15,5,Fashion,53,0
3362,43,Male,Greater Accra,2,75.77,151.54,14.88,6,Health,69,0
3363,66,Male,Ashanti Region,2,68.67,137.35,14.73,2,Electronics,62,0
3364,19,Female,Volta Region,2,54.81,109.62,3.82,4,Groceries,187,0
3365,42,Male,Greater Accra,2,11.44,22.89,9.6,7,Books,120,0
3366,20,Female,Ashanti Region,3,86.08,258.25,3.53,6,Groceries,8,0
3367,25,Male,Greater Accra,1,16.81,16.81,4.98,2,Health,36,0
3368,61,Male,Western Region,6,33.29,199.74,2.31,2,Books,36,0
3369,50,Male,Savana Region,2,57.67,115.35,1.04,5,Groceries,36,0
3370,59,Male,Greater Accra,4,58.91,235.65,8.24,3,Groceries,160,0
3371,69,Female,Greater Accra,1,54.31,54.31,0.01,9,Electronics,23,0
3372,52,Female,Eastern Region,2,29.99,59.99,5.2,1,Furniture,57,0
3373,23,Male,Greater Accra,1,24.83,24.83,12.0,3,Furniture,135,1
3374,56,Female,Eastern Region,2,103.36,206.73,1.5,8,Furniture,3,0
3375,69,Male,Greater Accra,1,39.02,39.02,2.43,1,Fashion,126,1
3376,40,Female,Greater Accra,7,35.96,251.69,5.31,6,Books,86,0
3377,42,Male,Northern Region,2,22.16,44.32,1.7,3,Health,13,0
3378,67,Female,Greater Accra,0,46.12,0.0,11.28,9,Electronics,440,1
3379,60,Female,Savana Region,1,44.95,44.95,2.74,5,Furniture,31,0
3380,36,Female,Greater Accra,4,39.59,158.38,5.23,9,Books,47,0
3381,22,Female,Greater Accra,3,49.54,148.63,1.54,3,Furniture,18,0
3382,68,Female,Volta Region,0,84.09,0.0,0.25,4,Health,141,1
3383,28,Female,Ashanti Region,1,25.12,25.12,1.14,2,Fashion,10,0
3384,29,Female,Northern Region,0,41.08,0.0,0.28,3,Fashion,273,1
3385,27,Female,Greater Accra,3,23.8,71.41,3.79,3,Fashion,20,0
3386,25,Female,Eastern Region,3,47.37,142.1,5.3,2,Electronics,166,0
3387,41,Male,Northern Region,2,25.79,51.58,0.27,6,Books,58,0
3388,45,Female,Greater Accra,0,26.86,0.0,0.57,2,Fashion,484,1
3389,58,Male,Savana Region,2,5.0,10.0,3.99,2,Fashion,72,0
3390,53,Female,Eastern Region,3,42.44,127.33,9.63,6,Groceries,336,0
3391,54,Male,Ashanti Region,1,50.74,50.74,5.93,2,Furniture,42,0
3392,38,Female,Eastern Region,3,86.51,259.54,0.66,8,Fashion,73,0
3393,25,Male,Eastern Region,4,51.74,206.95,13.11,5,Health,16,0
3394,26,Male,Greater Accra,4,28.76,115.03,14.97,2,Health,176,0
3395,64,Male,Ashanti Region,3,6.01,18.02,2.36,5,Books,99,0
3396,32,Female,Greater Accra,3,9.47,28.4,5.74,6,Groceries,69,0
3397,65,Male,Ashanti Region,1,7.61,7.61,4.07,5,Groceries,22,0
3398,63,Male,Northern Region,2,86.95,173.9,17.09,7,Fashion,5,0
3399,57,Female,Ashanti Region,1,47.2,47.2,4.26,4,Electronics,206,1
3400,35,Female,Western Region,2,25.43,50.85,19.31,6,Electronics,77,0
3401,59,Male,Greater Accra,4,16.0,64.01,1.33,5,Groceries,8,0
3402,37,Male,Ashanti Region,0,18.6,0.0,2.54,5,Electronics,208,1
3403,23,Male,Northern Region,2,24.77,49.54,9.12,6,Books,13,0
3404,29,Female,Ashanti Region,2,72.91,145.81,9.18,6,Groceries,400,0
3405,19,Male,Ashanti Region,3,39.25,117.75,7.9,6,Electronics,2,0
3406,24,Male,Greater Accra,1,5.0,5.0,11.78,3,Fashion,8,0
3407,33,Male,Ashanti Region,1,97.76,97.76,7.27,5,Groceries,92,1
3408,20,Male,Greater Accra,4,11.5,45.98,6.07,5,Health,223,0
3409,62,Female,Volta Region,5,25.23,126.15,3.69,5,Health,184,0
3410,20,Male,Greater Accra,2,72.75,145.51,3.78,3,Groceries,96,0
3411,44,Male,Savana Region,1,50.38,50.38,3.13,7,Electronics,216,1
3412,67,Male,Eastern Region,2,28.25,56.5,5.81,2,Health,110,0
3413,60,Male,Greater Accra,3,9.22,27.65,3.13,3,Groceries,3,0
3414,57,Male,Ashanti Region,2,15.83,31.67,0.96,5,Health,112,0
3415,55,Female,Savana Region,4,17.34,69.35,0.68,5,Electronics,39,0
3416,50,Female,Savana Region,3,40.18,120.53,15.5,7,Groceries,36,0
3417,45,Female,Greater Accra,3,44.78,134.33,0.15,6,Books,0,0
3418,18,Female,Greater Accra,2,36.28,72.57,0.67,6,Fashion,58,0
3419,25,Female,Greater Accra,4,39.02,156.08,3.54,5,Groceries,66,0
3420,54,Male,Greater Accra,4,13.73,54.93,1.83,3,Fashion,93,0
3421,49,Female,Eastern Region,2,47.33,94.66,3.12,5,Fashion,23,0
3422,65,Female,Savana Region,2,72.01,144.03,0.75,3,Furniture,8,0
3423,60,Female,Ashanti Region,0,35.93,0.0,0.84,5,Health,570,1
3424,54,Female,Northern Region,1,35.44,35.44,9.68,6,Electronics,26,0
3425,21,Male,Eastern Region,2,42.08,84.15,8.54,5,Books,83,0
3426,47,Female,Ashanti Region,1,67.96,67.96,0.66,4,Groceries,15,0
3427,23,Female,Greater Accra,4,17.63,70.53,6.61,9,Fashion,8,0
3428,63,Female,Northern Region,0,76.27,0.0,5.64,3,Fashion,415,1
3429,36,Male,Savana Region,2,50.53,101.06,7.5,3,Furniture,59,0
3430,49,Male,Northern Region,2,40.72,81.43,3.86,6,Health,19,0
3431,26,Male,Greater Accra,4,70.33,281.32,1.89,3,Electronics,7,0
3432,29,Female,Greater Accra,1,10.45,10.45,6.54,5,Furniture,34,0
3433,28,Male,Greater Accra,4,53.05,212.2,2.79,3,Electronics,196,0
3434,63,Male,Eastern Region,2,50.76,101.52,1.48,4,Electronics,205,0
3435,33,Female,Northern Region,3,16.61,49.84,3.15,5,Groceries,74,0
3436,18,Male,Greater Accra,2,51.52,103.03,8.65,8,Electronics,90,0
3437,62,Female,Savana Region,1,47.08,47.08,3.88,4,Electronics,13,0
3438,38,Male,Eastern Region,1,35.53,35.53,2.14,4,Electronics,28,0
3439,47,Female,Northern Region,4,61.57,246.28,10.7,2,Electronics,55,0
3440,30,Female,Volta Region,2,25.71,51.41,12.8,6,Groceries,83,0
3441,51,Female,Greater Accra,1,46.76,46.76,3.41,4,Groceries,10,0
3442,21,Female,Western Region,3,36.71,110.12,2.82,4,Groceries,36,0
3443,45,Male,Greater Accra,3,24.63,73.9,5.69,8,Fashion,10,0
3444,55,Male,Ashanti Region,0,52.57,0.0,0.36,7,Electronics,490,1
3445,48,Male,Savana Region,5,34.81,174.03,7.05,5,Health,141,0
3446,44,Female,Western Region,0,5.0,0.0,9.15,10,Electronics,141,1
3447,22,Female,Ashanti Region,5,5.0,25.0,3.04,4,Fashion,107,0
3448,42,Male,Eastern Region,1,59.73,59.73,1.15,4,Fashion,79,0
3449,20,Female,Northern Region,2,9.48,18.97,0.18,7,Fashion,10,0
3450,50,Male,Savana Region,4,46.98,187.94,6.08,6,Groceries,105,0
3451,21,Female,Greater Accra,1,41.37,41.37,1.88,3,Electronics,24,0
3452,42,Female,Savana Region,1,30.79,30.79,3.74,5,Fashion,108,1
3453,37,Male,Ashanti Region,2,88.92,177.83,2.93,4,Groceries,17,0
3454,51,Male,Ashanti Region,5,44.49,222.46,1.15,4,Health,38,0
3455,43,Male,Ashanti Region,3,58.89,176.67,4.26,5,Fashion,51,0
3456,22,Female,Ashanti Region,4,47.12,188.48,3.69,7,Fashion,2,0
3457,52,Female,Western Region,1,34.21,34.21,5.87,4,Fashion,140,1
3458,45,Male,Ashanti Region,1,39.52,39.52,1.74,4,Furniture,42,0
3459,46,Male,Volta Region,6,76.46,458.78,1.45,6,Fashion,12,0
3460,26,Male,Greater Accra,1,67.2,67.2,10.1,3,Fashion,10,0
3461,69,Female,Northern Region,1,88.8,88.8,7.27,6,Fashion,69,0
3462,55,Female,Savana Region,2,45.54,91.08,8.88,2,Groceries,5,0
3463,67,Male,Eastern Region,2,18.08,36.15,0.79,4,Fashion,34,0
3464,23,Female,Eastern Region,2,28.99,57.97,1.52,5,Health,46,0
3465,36,Female,Eastern Region,1,10.31,10.31,5.14,2,Fashion,15,0
3466,61,Male,Savana Region,6,59.18,355.06,11.68,4,Groceries,8,0
3467,28,Male,Savana Region,2,25.35,50.7,13.36,5,Books,40,0
3468,19,Female,Greater Accra,1,5.0,5.0,10.7,8,Books,24,0
3469,64,Female,Savana Region,1,101.59,101.59,0.27,5,Fashion,9,0
3470,61,Male,Ashanti Region,4,25.73,102.94,10.32,3,Electronics,14,0
3471,61,Male,Greater Accra,2,25.59,51.17,13.76,6,Books,38,0
3472,26,Male,Savana Region,1,81.79,81.79,0.35,1,Electronics,8,0
3473,38,Female,Ashanti Region,0,9.79,0.0,3.23,2,Books,164,1
3474,41,Male,Savana Region,1,68.42,68.42,4.62,7,Groceries,122,1
3475,51,Male,Greater Accra,1,25.31,25.31,1.59,5,Books,28,0
3476,39,Female,Greater Accra,2,6.91,13.81,4.36,6,Groceries,15,0
3477,20,Female,Ashanti Region,4,82.64,330.57,13.03,6,Books,31,0
3478,29,Male,Greater Accra,1,63.08,63.08,12.1,6,Furniture,44,0
3479,45,Male,Northern Region,3,63.0,189.0,16.86,6,Fashion,23,0
3480,47,Female,Greater Accra,2,49.19,98.38,3.97,1,Fashion,13,0
3481,43,Male,Ashanti Region,2,54.98,109.96,3.17,1,Fashion,2,0
3482,65,Male,Greater Accra,4,9.2,36.78,6.58,9,Fashion,87,0
3483,38,Female,Greater Accra,1,42.79,42.79,3.23,6,Health,140,1
3484,45,Male,Northern Region,1,16.78,16.78,0.26,6,Furniture,1,0
3485,43,Female,Greater Accra,2,5.28,10.55,7.64,1,Groceries,25,0
3486,50,Female,Eastern Region,2,50.27,100.55,1.98,7,Fashion,133,0
3487,38,Male,Western Region,3,68.95,206.86,0.3,4,Books,1,0
3488,52,Male,Eastern Region,1,30.42,30.42,0.13,7,Fashion,78,0
3489,69,Female,Savana Region,3,34.7,104.1,16.07,6,Electronics,16,0
3490,51,Female,Greater Accra,1,11.55,11.55,1.74,7,Groceries,88,0
3491,58,Female,Greater Accra,1,40.18,40.18,3.56,8,Health,68,0
3492,68,Female,Western Region,3,59.0,177.01,18.04,2,Fashion,170,0
3493,64,Male,Northern Region,2,59.79,119.58,3.78,6,Furniture,21,0
3494,35,Female,Eastern Region,5,53.63,268.15,0.49,1,Fashion,9,0
3495,28,Male,Eastern Region,0,24.54,0.0,4.82,5,Fashion,368,1
3496,40,Male,Ashanti Region,6,23.75,142.48,0.55,2,Health,251,0
3497,65,Male,Greater Accra,1,59.89,59.89,0.6,3,Groceries,2,0
3498,39,Male,Northern Region,2,60.3,120.6,11.44,3,Furniture,11,0
3499,34,Female,Eastern Region,4,35.7,142.8,2.05,2,Furniture,116,0
3500,22,Male,Ashanti Region,3,29.35,88.04,6.81,5,Electronics,69,0
3501,61,Male,Western Region,3,69.18,207.54,4.27,2,Groceries,33,0
3502,28,Male,Greater Accra,1,31.0,31.0,1.51,9,Books,40,0
3503,47,Female,Greater Accra,2,58.65,117.3,4.38,6,Groceries,17,0
3504,32,Female,Savana Region,4,36.58,146.32,0.43,4,Furniture,196,0
3505,44,Male,Savana Region,0,13.81,0.0,2.56,3,Electronics,616,1
3506,52,Male,Ashanti Region,2,80.31,160.62,4.44,5,Books,66,0
3507,50,Male,Greater Accra,2,43.0,86.0,1.56,8,Fashion,91,0
